时间,,地区,变电站名称,变电站电压等级,主变名称,油温(℃),有功值(MW),无功值(MW),电流值(A),母线名称,母线电压(kV),温度(℃),湿度(%),气压(Pa),10分钟最大风速(m/s),最大风速时风向,雨量(mm)
2019/1/3 2:50,2019,Z地市,Z01变电站,500,2号主变,29.02832,191.512253,-36.232048,221.484558,500kVII母线,514.526245,2.9,70,1030.6,2.3,90,0
2019/1/3 3:00,2019,Z地市,Z01变电站,500,2号主变,28.90625,193.034607,-34.709694,219.726746,500kVII母线,514.526245,2.9,70,1030.4,2.9,87,0
2019/1/3 3:10,2019,Z地市,Z01变电站,500,2号主变,28.662109,189.685425,-37.754402,221.191589,500kVII母线,514.526245,2.9,70,1030.4,3,88,0
2019/1/3 3:20,2019,Z地市,Z01变电站,500,2号主变,28.540039,194.252487,-39.8857,221.484558,500kVII母线,515.033691,2.9,71,1030.4,3,88,0
2019/1/3 3:30,2019,Z地市,Z01变电站,500,2号主变,28.417969,187.858597,-39.8857,214.746262,500kVII母线,514.526245,2.9,71,1030.4,3,88,0
2019/1/3 3:40,2019,Z地市,Z01变电站,500,2号主变,28.173828,174.766342,-40.79911,204.492355,500kVII母线,514.526245,2.9,71,1030.4,3,88,0
2019/1/3 3:50,2019,Z地市,Z01变电站,500,2号主变,28.051758,185.727295,-39.276756,214.453293,500kVII母线,514.526245,2.9,71,1030.3,3,88,0
2019/1/3 4:00,2019,Z地市,Z01变电站,500,2号主变,28.051758,185.727295,-41.712524,208.886887,500kVII母线,514.526245,2.9,71,1030.1,3,88,0
2019/1/3 4:10,2019,Z地市,Z01变电站,500,2号主变,27.929688,189.076477,-39.581226,219.433777,500kVII母线,514.018799,2.8,71,1030,2.3,120,0
2019/1/3 4:20,2019,Z地市,Z01变电站,500,2号主变,27.807617,189.685425,-40.49464,216.504089,500kVII母线,514.526245,2.8,71,1030,2.5,113,0
2019/1/3 4:30,2019,Z地市,Z01变电站,500,2号主变,27.807617,189.380951,-40.49464,218.554871,500kVII母线,515.033691,2.8,72,1030,2.5,113,0
2019/1/3 4:40,2019,Z地市,Z01变电站,500,2号主变,27.563477,190.598831,-40.49464,219.140808,500kVII母线,515.033691,2.8,72,1029.9,2.5,113,0
2019/1/3 4:50,2019,Z地市,Z01变电站,500,2号主变,27.563477,198.210617,-39.581226,227.929871,500kVII母线,515.033691,2.8,73,1029.9,2.5,113,0
2019/1/3 5:00,2019,Z地市,Z01变电站,500,2号主变,27.441406,201.559799,-41.103584,230.859558,500kVII母线,514.526245,2.8,72,1029.9,2.5,113,0
2019/1/3 5:10,2019,Z地市,Z01变电站,500,2号主变,27.319336,211.302872,-39.276756,244.922073,500kVII母线,515.033691,2.8,73,1029.9,2.1,115,0
2019/1/3 5:20,2019,Z地市,Z01变电站,500,2号主变,27.319336,226.221939,-35.318634,263.37912,500kVII母线,515.033691,2.8,73,1030,2.1,115,0
2019/1/3 5:30,2019,Z地市,Z01变电站,500,2号主变,27.197266,235.965012,-34.40522,277.734589,500kVII母线,515.541077,2.8,73,1029.9,2.2,101,0
2019/1/3 5:40,2019,Z地市,Z01变电站,500,2号主变,27.075195,269.456818,-32.273926,299.414307,500kVII母线,515.541077,2.8,74,1030,2.2,101,0
2019/1/3 5:50,2019,Z地市,Z01变电站,500,2号主变,27.075195,281.026733,-28.620274,316.113525,500kVII母线,515.033691,2.8,74,1030.1,2.3,115,0
2019/1/3 6:00,2019,Z地市,Z01变电站,500,2号主变,26.953125,287.11615,-29.533686,332.519806,500kVII母线,515.541077,2.8,74,1030.1,2.3,115,0
2019/1/3 6:10,2019,Z地市,Z01变电站,500,2号主变,26.953125,315.431946,-27.40239,346.582306,500kVII母线,515.541077,2.9,74,1030.1,2.8,115,0
2019/1/3 6:20,2019,Z地市,Z01变电站,500,2号主变,26.953125,306.297821,-28.315802,342.480743,500kVII母线,515.033691,2.9,74,1030.3,2.8,115,0
2019/1/3 6:30,2019,Z地市,Z01变电站,500,2号主变,26.953125,324.870544,-23.748737,360.351868,500kVII母线,515.033691,2.9,75,1030.4,2.8,115,0
2019/1/3 6:40,2019,Z地市,Z01变电站,500,2号主变,26.953125,320.303467,-19.181673,370.605774,500kVII母线,514.526245,2.9,75,1030.3,2.8,115,0
2019/1/3 6:50,2019,Z地市,Z01变电站,500,2号主变,26.831055,333.091248,-19.181673,378.51593,500kVII母线,514.018799,3,75,1030.3,3.1,94,0
2019/1/3 7:00,2019,Z地市,Z01变电站,500,2号主变,26.831055,349.22821,-13.396724,398.144867,500kVII母线,514.018799,3,76,1030.3,3.1,94,0
2019/1/3 7:10,2019,Z地市,Z01变电站,500,2号主变,26.831055,343.138794,-14.919078,385.54718,500kVII母线,514.018799,3,76,1030.4,3.2,89,0
2019/1/3 7:20,2019,Z地市,Z01变电站,500,2号主变,26.831055,369.627777,-5.176007,414.258148,500kVII母线,513.511414,3.1,75,1030.5,3.5,83,0
2019/1/3 7:30,2019,Z地市,Z01变电站,500,2号主变,26.953125,357.753418,-5.784949,412.500336,500kVII母线,513.003967,3.1,75,1030.6,4.4,85,0
2019/1/3 7:40,2019,Z地市,Z01变电站,500,2号主变,26.953125,387.591553,0,431.250366,500kVII母线,512.496521,3.1,76,1030.7,4.4,85,0
2019/1/3 7:50,2019,Z地市,Z01变电站,500,2号主变,26.953125,380.284271,2.740239,418.359711,500kVII母线,512.496521,3.2,76,1030.7,4.4,85,0
2019/1/3 8:00,2019,Z地市,Z01变电站,500,2号主变,26.953125,378.152954,9.13413,447.656616,500kVII母线,512.496521,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 8:10,2019,Z地市,Z01变电站,500,2号主变,27.197266,380.588745,2.740239,437.695679,500kVII母线,513.003967,3.3,76,1031.2,4.5,93,0
2019/1/3 8:20,2019,Z地市,Z01变电站,500,2号主变,27.319336,384.242371,0,440.918335,500kVII母线,512.496521,3.4,76,1031.3,4.5,93,0
2019/1/3 8:30,2019,Z地市,Z01变电站,500,2号主变,27.319336,382.720032,2.740239,423.047211,500kVII母线,511.48172,3.5,75,1031.5,4.5,93,0
2019/1/3 8:40,2019,Z地市,Z01变电站,500,2号主变,27.441406,396.11676,7.916245,440.918335,500kVII母线,510.974274,3.5,76,1031.6,4.6,103,0
2019/1/3 8:50,2019,Z地市,Z01变电站,500,2号主变,27.563477,381.197662,6.08942,433.887085,500kVII母线,510.974274,3.6,75,1031.6,4.6,103,0
2019/1/3 9:00,2019,Z地市,Z01变电站,500,2号主变,27.807617,397.943573,8.220716,446.191772,500kVII母线,510.466858,3.7,75,1031.8,4.6,103,0
2019/1/3 9:10,2019,Z地市,Z01变电站,500,2号主变,27.929688,425.041504,11.569898,457.324585,500kVII母线,510.466858,3.8,74,1031.8,4.3,90,0
2019/1/3 9:20,2019,Z地市,Z01变电站,500,2号主变,27.929688,421.083374,16.136963,479.004303,500kVII母线,510.466858,4,73,1031.9,5.1,101,0
2019/1/3 9:30,2019,Z地市,Z01变电站,500,2号主变,28.173828,434.175629,18.877201,493.945709,500kVII母线,510.466858,4.1,72,1032,5.1,101,0
2019/1/3 9:40,2019,Z地市,Z01变电站,500,2号主变,28.295898,441.178467,19.181673,486.035553,500kVII母线,510.974274,4.1,72,1031.9,5.7,106,0
2019/1/3 9:50,2019,Z地市,Z01变电站,500,2号主变,28.540039,439.960571,21.008497,502.441803,500kVII母线,510.466858,4.3,72,1031.7,5.7,106,0
2019/1/3 10:00,2019,Z地市,Z01变电站,500,2号主变,28.662109,442.396332,20.704027,496.875397,500kVII母线,509.959442,4.4,71,1031.7,5.7,106,0
2019/1/3 10:10,2019,Z地市,Z01变电站,500,2号主变,28.90625,428.086212,24.053207,499.512115,500kVII母线,509.959442,4.5,70,1031.7,4.9,113,0
2019/1/3 10:20,2019,Z地市,Z01变电站,500,2号主变,29.02832,459.75119,30.447098,520.898865,500kVII母线,509.959442,4.6,71,1031.5,5.3,104,0
2019/1/3 10:30,2019,Z地市,Z01变电站,500,2号主变,29.150391,455.488586,29.838156,518.555115,500kVII母线,509.959442,4.7,70,1031.4,5.3,104,0
2019/1/3 10:40,2019,Z地市,Z01变电站,500,2号主变,29.272461,450.921539,24.053207,519.72699,500kVII母线,509.959442,4.9,70,1031.2,5.4,109,0
2019/1/3 10:50,2019,Z地市,Z01变电站,500,2号主变,29.516602,438.133759,23.444265,493.359772,500kVII母线,510.466858,4.9,69,1031,6.4,115,0
2019/1/3 11:00,2019,Z地市,Z01变电站,500,2号主变,29.760742,426.563843,18.877201,494.824615,500kVII母线,511.989136,5,69,1030.9,6.4,115,0
2019/1/3 11:10,2019,Z地市,Z01变电站,500,2号主变,29.882812,410.122406,17.354847,469.336334,500kVII母线,512.496521,5.2,69,1030.6,5.5,119,0
2019/1/3 11:20,2019,Z地市,Z01变电站,500,2号主变,30.126953,415.602905,10.960956,469.922272,500kVII母线,513.003967,5.2,69,1030.3,5.9,116,0
2019/1/3 11:30,2019,Z地市,Z01变电站,500,2号主变,30.126953,410.731354,2.740239,460.547241,500kVII母线,514.018799,5.4,68,1030.1,6.3,103,0
2019/1/3 11:40,2019,Z地市,Z01变电站,500,2号主变,30.371094,390.331818,0,425.097992,500kVII母线,513.511414,5.6,68,1029.9,6.8,115,0
2019/1/3 11:50,2019,Z地市,Z01变电站,500,2号主变,30.493164,386.982635,0,441.211304,500kVII母线,514.018799,5.8,67,1029.6,6.8,115,0
2019/1/3 12:00,2019,Z地市,Z01变电站,500,2号主变,30.493164,379.37085,0,433.594116,500kVII母线,513.511414,5.9,68,1029.4,7.1,105,0
2019/1/3 12:10,2019,Z地市,Z01变电站,500,2号主变,30.615234,389.418396,8.525187,445.019897,500kVII母线,513.003967,5.9,67,1029.1,7.3,109,0
2019/1/3 12:20,2019,Z地市,Z01变电站,500,2号主变,30.737305,401.292755,5.784949,452.051147,500kVII母线,512.496521,6,67,1029,7.3,117,0
2019/1/3 12:30,2019,Z地市,Z01变电站,500,2号主变,30.737305,386.982635,6.08942,441.797241,500kVII母线,511.989136,6.1,68,1028.8,7.3,117,0
2019/1/3 12:40,2019,Z地市,Z01变电站,500,2号主变,30.859375,400.988281,16.441433,472.266022,500kVII母线,511.48172,6.1,68,1028.6,7.6,115,0
2019/1/3 12:50,2019,Z地市,Z01变电站,500,2号主变,30.981445,408.904541,7.002833,466.406616,500kVII母线,510.974274,6,68,1028.5,7.7,120,0
2019/1/3 13:00,2019,Z地市,Z01变电站,500,2号主变,30.981445,408.600067,12.17884,464.062866,500kVII母线,510.974274,6,67,1028.3,7.7,120,0
2019/1/3 13:10,2019,Z地市,Z01变电站,500,2号主变,30.981445,409.817932,13.701195,471.973053,500kVII母线,510.466858,6,68,1028.2,6.3,117,0
2019/1/3 13:20,2019,Z地市,Z01变电站,500,2号主变,30.981445,411.644775,10.960956,467.578491,500kVII母线,510.974274,6.3,68,1028.2,6.3,117,0
2019/1/3 13:30,2019,Z地市,Z01变电站,500,2号主变,30.981445,399.770416,9.13413,449.414429,500kVII母线,510.974274,6.1,69,1028,6.8,113,0
2019/1/3 13:40,2019,Z地市,Z01变电站,500,2号主变,31.225586,405.859833,11.265427,458.789429,500kVII母线,511.48172,6.1,69,1027.9,6.8,113,0
2019/1/3 13:50,2019,Z地市,Z01变电站,500,2号主变,31.225586,404.03299,11.874369,462.012085,500kVII母线,511.48172,6.1,69,1027.8,6.8,120,0
2019/1/3 14:00,2019,Z地市,Z01变电站,500,2号主变,31.225586,394.289917,10.047543,443.555054,500kVII母线,511.48172,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 14:10,2019,Z地市,Z01变电站,500,2号主变,31.225586,399.161469,13.701195,460.254272,500kVII母线,511.989136,6.1,69,1027.7,6.3,119,0
2019/1/3 14:20,2019,Z地市,Z01变电站,500,2号主变,31.347656,393.985443,8.220716,448.828491,500kVII母线,512.496521,6.2,69,1027.5,6.3,119,0
2019/1/3 14:30,2019,Z地市,Z01变电站,500,2号主变,31.347656,413.167114,16.136963,483.105865,500kVII母线,511.989136,6.1,69,1027.5,6.7,113,0
2019/1/3 14:40,2019,Z地市,Z01变电站,500,2号主变,31.347656,413.471588,11.874369,462.890991,500kVII母线,512.496521,6.2,69,1027.5,6.8,124,0
2019/1/3 14:50,2019,Z地市,Z01变电站,500,2号主变,31.347656,401.292755,10.656485,453.223022,500kVII母线,512.496521,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 15:00,2019,Z地市,Z01变电站,500,2号主变,31.347656,402.815125,12.483311,466.113647,500kVII母线,511.989136,6.2,69,1027.5,6.8,127,0
2019/1/3 15:10,2019,Z地市,Z01变电站,500,2号主变,31.469727,413.167114,11.569898,472.266022,500kVII母线,512.496521,6.1,69,1027.4,6.2,138,0
2019/1/3 15:20,2019,Z地市,Z01变电站,500,2号主变,31.469727,432.044342,17.354847,489.258209,500kVII母线,512.496521,6.1,69,1027.4,7,133,0
2019/1/3 15:30,2019,Z地市,Z01变电站,500,2号主变,31.469727,419.256561,13.092253,479.004303,500kVII母线,512.496521,6.1,70,1027.4,7,133,0
2019/1/3 15:40,2019,Z地市,Z01变电站,500,2号主变,31.591797,427.781738,11.874369,493.359772,500kVII母线,512.496521,6.1,70,1027.3,7,133,0
2019/1/3 15:50,2019,Z地市,Z01变电站,500,2号主变,31.591797,423.519135,13.701195,476.660553,500kVII母线,511.989136,6.1,70,1027.4,7,133,0
2019/1/3 16:00,2019,Z地市,Z01变电站,500,2号主变,31.713867,424.432556,16.136963,479.297272,500kVII母线,512.496521,6.1,70,1027.4,7,133,0
2019/1/3 16:10,2019,Z地市,Z01变电站,500,2号主变,31.835938,439.656097,16.136963,495.99649,500kVII母线,512.496521,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 16:20,2019,Z地市,Z01变电站,500,2号主变,31.835938,452.139404,19.181673,513.574646,500kVII母线,511.989136,6.1,70,1027.4,5.6,132,0
2019/1/3 16:30,2019,Z地市,Z01变电站,500,2号主变,31.835938,472.843445,18.572731,540.527771,500kVII母线,512.496521,6.1,70,1027.5,5.6,132,0
2019/1/3 16:40,2019,Z地市,Z01变电站,500,2号主变,31.958008,475.583679,18.572731,534.668396,500kVII母线,513.003967,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 16:50,2019,Z地市,Z01变电站,500,2号主变,31.958008,478.01944,16.136963,540.234802,500kVII母线,513.511414,6.2,70,1027.6,5.6,132,0
2019/1/3 17:00,2019,Z地市,Z01变电站,500,2号主变,32.080078,459.142242,0,512.402771,500kVII母线,514.526245,6.1,70,1027.6,5.6,132,0
2019/1/3 17:10,2019,Z地市,Z01变电站,500,2号主变,32.324219,467.058502,8.829659,516.211365,500kVII母线,514.018799,6.1,70,1027.7,5.1,113,0
2019/1/3 17:20,2019,Z地市,Z01变电站,500,2号主变,32.446289,443.309753,9.13413,507.715271,500kVII母线,514.526245,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 17:30,2019,Z地市,Z01变电站,500,2号主变,32.568359,452.139404,6.698362,511.230896,500kVII母线,514.018799,6.1,71,1027.6,5.1,113,0
2019/1/3 17:40,2019,Z地市,Z01变电站,500,2号主变,32.69043,453.661774,10.656485,514.746521,500kVII母线,515.033691,6.1,72,1027.6,5.1,113,0
2019/1/3 17:50,2019,Z地市,Z01变电站,500,2号主变,32.69043,448.485748,11.874369,515.03949,500kVII母线,515.033691,6.1,71,1027.5,5.1,113,0
2019/1/3 18:00,2019,Z地市,Z01变电站,500,2号主变,32.8125,454.270721,12.787782,526.172302,500kVII母线,515.033691,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 18:10,2019,Z地市,Z01变电站,500,2号主变,32.93457,457.010956,14.310137,527.637146,500kVII母线,514.526245,6.1,72,1027.9,3.2,87,0
2019/1/3 18:20,2019,Z地市,Z01变电站,500,2号主变,33.056641,466.145081,18.268259,530.273865,500kVII母线,515.033691,6,73,1028.1,3.2,87,0
2019/1/3 18:30,2019,Z地市,Z01变电站,500,2号主变,33.178711,470.407684,16.136963,517.38324,500kVII母线,514.526245,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 18:40,2019,Z地市,Z01变电站,500,2号主变,33.178711,483.195465,16.136963,533.496521,500kVII母线,515.033691,6,73,1028.3,3.2,87,0
2019/1/3 18:50,2019,Z地市,Z01变电站,500,2号主变,33.178711,486.240173,17.354847,549.316833,500kVII母线,515.033691,6,73,1028.1,3.2,87,0
2019/1/3 19:00,2019,Z地市,Z01变电站,500,2号主变,33.300781,477.714966,21.312969,550.19574,500kVII母线,514.526245,6,73,1028,3.5,101,0
2019/1/3 19:10,2019,Z地市,Z01变电站,500,2号主变,33.544922,478.932861,16.136963,537.598083,500kVII母线,514.526245,6,74,1027.8,3.5,93,0
2019/1/3 19:20,2019,Z地市,Z01变电站,500,2号主变,33.666992,459.142242,22.835323,528.516052,500kVII母线,513.511414,5.9,74,1027.8,3.6,99,0
2019/1/3 19:30,2019,Z地市,Z01变电站,500,2号主变,33.789062,476.801575,25.575563,532.324646,500kVII母线,514.526245,5.9,74,1027.8,3.7,101,0
2019/1/3 19:40,2019,Z地市,Z01变电站,500,2号主变,33.911133,483.195465,30.447098,542.285583,500kVII母线,514.018799,5.9,74,1027.8,3.7,101,0
2019/1/3 19:50,2019,Z地市,Z01变电站,500,2号主变,33.911133,470.407684,25.575563,546.973083,500kVII母线,514.526245,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 20:00,2019,Z地市,Z01变电站,500,2号主变,34.155273,480.759674,24.053207,533.496521,500kVII母线,514.526245,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 20:10,2019,Z地市,Z01变电站,500,2号主变,34.277344,484.108856,25.575563,547.266052,500kVII母线,514.526245,5.9,75,1027.7,3,105,0
2019/1/3 20:20,2019,Z地市,Z01变电站,500,2号主变,34.277344,456.706482,16.441433,528.223083,500kVII母线,514.526245,5.9,75,1027.8,3.7,98,0
2019/1/3 20:30,2019,Z地市,Z01变电站,500,2号主变,34.277344,464.927185,17.963789,516.504333,500kVII母线,515.033691,5.9,75,1027.8,3.7,98,0
2019/1/3 20:40,2019,Z地市,Z01变电站,500,2号主变,34.277344,448.485748,18.877201,512.988708,500kVII母线,514.018799,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 20:50,2019,Z地市,Z01变电站,500,2号主变,34.399414,450.008118,14.310137,509.180115,500kVII母线,515.033691,5.9,75,1027.9,3.7,98,0
2019/1/3 21:00,2019,Z地市,Z01变电站,500,2号主变,34.399414,442.700806,13.092253,499.512115,500kVII母线,515.033691,NULL,NULL,NULL,NULL,NULL,NULL
2019/1/3 21:10,2019,Z地市,Z01变电站,500,2号主变,34.521484,422.605743,9.438601,479.004303,500kVII母线,514.526245,5.8,75,1027.7,2.4,86,0
2019/1/3 21:20,2019,Z地市,Z01变电站,500,2号主变,34.521484,433.871155,11.874369,489.551178,500kVII母线,514.526245,NULL,NULL,NULL,NULL,NULL,NULL
